ACT_SEGREG,AREA_HA,AREA_M2,ARROJO_RR1,ARROJO_RR_,CANT_RRSS,CATEGORIA,CRIANZA_AN,DEN_BOT,DEPARTAMEN,DISTRITO,ESTE,Index,M_ADM_BOT,M_DISP_RRS,NORTE,PERIMETRO,PROVINCIA,QUEMA_BASU,ZONA
Si,0.08233327,823.33267749,No,No,"0,75",Recuperación,No,Botadero Parque de Tratamiento Las Juntas,Piura,Pacaipampa,644142.0,732,Municipalidad distrital de Pacaipampa,Municipalidad distrital de Pacaipampa,9447309.0,118.97471017,Ayabaca,No,17
Si,0.04742943,474.29429046,No,Si,2,Recuperación,No,Botadero Municipal,Piura,Jilili,631620.0,1075,Municipalidad distrital de Jilili,Municipalidad distrital de Jilili,9494048.0,87.41720452,Ayabaca,No,17
Si,0.15802374,1580.23740345,No,No,"0,45",Recuperación,No,Botadero Municipal,Piura,Montero,623248.0,1088,Municipalidad distrital de Montero,"Municipalidad distrital de Montero, Municipalidad distrital de Sicchez",9485920.0,160.11617644,Ayabaca,No,17
Si,0.45514557,4551.45573211,No,No,"0,06",Recuperación,No,Botadero Municipal,Piura,Ayabaca,660903.0,1256,Municipalidad distrital de Lagunas,Municipalidad distrital de Lagunas,9480348.0,287.88617441,Ayabaca,No,17
Si,0.74466753,7446.67532363,No,No,5,Recuperación,No,Botadero Municipal,Piura,Suyo,611312.0,1358,Municipalidad distrital de Suyo,Municipalidad distrital de Suyo,9502628.0,342.69716702,Ayabaca,No,17
Si,2.88482757,28848.2757357,No,Si,10,Recuperación,No,Botadero Parque de Tratamiento de Residuos Solidos,Piura,Huancabamba,670100.0,294,Municipalidad provincial de Huancabamba,"Municipalidad provincial de Huancabamba, Municipalidad distrital de El Cármen de La Frontera",9415580.0,721.79394038,Huancabamba,No,17
Si,0.25921318,2592.13183493,No,No,1,Recuperación,No,Botadero Municipal,Piura,Sondor,675424.0,299,Municipalidad distrital de Sondor,Municipalidad distrital de Sondor,9410314.0,231.69529548,Huancabamba,No,17
Si,0.14326739,1432.67386029,No,No,"0,4",Recuperación,No,Botadero Municipal,Piura,Sondorillo,673682.0,733,Municipalidad distrital de Sondorillo,Municipalidad distrital de Sondorillo,9406474.0,159.90163145,Huancabamba,No,17
No,0.48148386,4814.83858546,No,No,"0,14",Recuperación,No,Botadero Municipal,Piura,Lalaquiz,646590.0,1315,Municipalidad distrital de Lalaquiz,Municipalidad distrital de Lalaquiz,9421264.0,276.81624311,Huancabamba,No,17
Si,10.56,105652.96,No,Si,13.00,Recuperación,No,Botadero Municipal Caserio El Tambo,Piura,Huancabamba,669030.0,1806,MUNICIPALIDAD PROVINCIAL DE HUANCABAMBA,Municipalidad provincial de Huancabamba,9423929.0,0.0,Huancabamba,No,17
Si,0.05668,566.796089,No,No,0.051,Recuperación,No,Botadero del Caserío Ñoma,Piura,Santo Domingo,629548.0,756,Municipalidad distrital de Santo Domingo,Municipalidad distrital de Santo Domingo,9444212.0,99.771527,Morropón,No,17
Si,0.38225013,3822.50132038,No,No,"0,8",Recuperación,No,Botadero Municipal,Piura,Santo Domingo,624644.0,1169,Municipalidad distrital de Santo Domingo,Municipalidad distrital de Santo Domingo,9443242.0,248.19144002,Morropón,No,17
Si,0.14078304,1407.83040408,No,No,"0,571",Recuperación,No,Botadero Municipal,Piura,Chalaco,633580.0,1333,Municipalidad distrital de Chalaco,Municipalidad distrital de Chalaco,9442203.0,150.27572369,Morropón,No,17
Si,0.4,4000.0,No,No,7,Recuperación,No,Botadero El Patero,Piura,Pariñas,470399.0,1732,MUNICIPALIDAD PROVINCIAL DE TALARA,Municipalidad Provincial de Talara,9493370.0,300.0,Talara,No,17
Si,0.80408916,8040.89160501,No,Si,4,Recuperación,Si,Botadero Municipal,Piura,Ayabaca,640404.0,1090,Municipalidad provincial de Ayabaca,Municipalidad provincial de Ayabaca,9486262.0,441.11909052,Ayabaca,Si,17
Si,0.51709256,5170.92557275,No,Si,"2,143",Recuperación,No,Botadero Sector Hogueron,Piura,Paimas,604239.0,1129,Municipalidad distrital de Paimas,Municipalidad distrital de Paimas,9487829.0,286.95932465,Ayabaca,Si,17
Si,0.18693602,1869.36016414,No,No,2,Recuperación,Si,Botadero Municipal,Piura,Sapillica,608824.0,1131,Municipalidad distrital de Sapillica,Municipalidad distrital de Sapillica,9471833.0,172.27843474,Ayabaca,Si,17
Si,0.22065336,2206.53363096,No,Si,No Precisa,Recuperación,No,Botadero Municipal,Piura,Sicchez,637868.0,1192,Municipalidad distrital de Sicchez,Municipalidad distrital de Montero,9494325.0,176.86794279,Ayabaca,Si,17
No,0.075,750.0,No,No,2,Recuperación,No,Botadero Municipal de Lagunas,Piura,Lagunas,627834.0,1739,MUNICIPALIDAD DISTRITAL DE LAGUNAS AYABA,Municipalidad Distrital de Lagunas,9470505.0,110.0,Ayabaca,Si,17
No,0.02,150.0,No,No,2,Recuperación,No,Botadero Tomapampa de Jambur,Piura,Paimas,609076.0,1772,MUNICIPALIDAD DISTRITAL DE PAIMAS,Municipalidad distrital de Paimas,9490736.0,0.0,Ayabaca,Si,17
Si,0.109058,1090.580397,No,No,12,Recuperación,No,Botadero Municipal del Sector Hualtacal,Piura,Canchaque,643218.0,755,Municipalidad distrital de Canchaque,Municipalidad distrital de Canchaque,9401375.0,131.359215,Huancabamba,Si,17
Si,0.08301425,830.14247844,No,Si,21,Recuperación,Si,Botadero Municipal,Piura,Huarmaca,663490.0,1317,Municipalidad distrital de Huarmaca,Municipalidad distrital de Huarmaca,9382996.0,114.53778543,Huancabamba,Si,17
Si,2.63361877,26336.187658,No,Si,50,Recuperación,Si,Botadero Municipal,Piura,Chulucanas,590792.0,295,Municipalidad provincial de Morropon-Chulucanas,Municipalidad provincial de Morropon - Chulucanas,9438289.0,727.61655905,Morropón,Si,17
Si,0.69112224,6911.22243072,No,Si,"1,88",Recuperación,Si,Botadero Municipal,Piura,San Juan de Bigote,631558.0,674,Municipalidad distrital de San Juan de Bigote,Municipalidad distrital de San Juan de Bigote,9411419.0,355.80807244,Morropón,Si,17
Si,1.55577638,15557.7637568,No,Si,"1,5",Recuperación,Si,Botadero Municipal,Piura,Morropón,609842.0,1087,Municipalidad distrital de Morropon,Municipalidad distrital de Morropon,9428423.0,1098.70444427,Morropón,Si,17
Si,0.05217332,521.73318068,No,No,2,Recuperación,Si,Botadero Municipal,Piura,Yamango,635570.0,1089,Municipalidad distrital de Yamango,Municipalidad distrital de Yamango,9424652.0,86.07404628,Morropón,Si,17
Si,0.06921418,692.14180406,No,No,No Precisa,Recuperación,No,Botadero S/N,Piura,Santa Catalina de Mossa,622692.0,1104,Municipalidad distrital de Santa Catalina de Mossa,Municipalidad distrital de Santa Catalina de Mossa,9434974.0,104.44882055,Morropón,Si,17
Si,0.03031573,303.15725135,No,Si,"4,43",Recuperación,No,Botadero Municipal,Piura,Salitral,629975.0,1130,Municipalidad distrital de Salitral,Municipalidad distrital de Salitral,9409682.0,69.26679059,Morropón,Si,17
Si,1.70318743,17031.8742714,No,Si,4,Recuperación,Si,Botadero Municipal,Piura,Buenos Aires,615913.0,1252,Municipalidad distrital de Buenos Aires,Municipalidad distrital de Buenos Aires,9415357.0,556.00479504,Morropón,Si,17
Si,0.38775709,3877.57086063,No,Si,"0,5",Recuperación,No,Botadero Municipal,Piura,Salitral,638545.0,1321,Municipalidad distrital de San Miguel de El Faique,"Municipalidad distrital de San Miguel de Faique, Municipalidad distrital de Canchaque",9397366.0,247.6700311,Morropón,Si,17
Si,1.10514717,11051.4716958,No,Si,"5,74",Recuperación,Si,Botadero Municipal,Piura,La Matanza,599971.0,1336,Municipalidad distrital de La Matanza,Municipalidad distrital de La Matanza,9422772.0,419.86804755,Morropón,Si,17
Si,8.15526092,81552.609165,No,No,"0,5",Recuperación,No,Botadero Municipal,Piura,Arenal,495291.0,489,Municipalidad distrital de Colán,"Municipalidad distrital de Colán, Municipalidad distrital de El Arenal",9459371.0,1328.77376751,Paita,Si,17
Si,0.18181016,1818.10161521,No,No,"1,65",Recuperación,No,Botadero Municipal,Piura,Tamarindo,501527.0,490,Municipalidad distrital de Tamarindo,Municipalidad distrital de Tamarindo,9462366.0,181.5305433,Paita,Si,17
No,0.835946,8359.458249,No,Si,1.5,Recuperación,Si,Botadero La Chivera,Piura,Vichayal,489554.0,758,Municipalidad distrital de Vichayal,Municipalidad distrital de Vichayal,9463941.0,434.17412,Paita,Si,17
Si,0.35162481,3516.24808217,No,No,4,Recuperación,No,Botadero Municipal,Piura,Vichayal,493858.0,767,Municipalidad distrital de Vichayal,Municipalidad distrital de Vichayal,9463125.0,285.13115086,Paita,Si,17
Si,36.89513033,368951.303306,Si,Si,60,Recuperación,Si,Botadero Municipal,Piura,Paita,493363.0,1133,Municipalidad provincial de Paita,Municipalidad provincial de Paita,9435801.0,2984.92511412,Paita,Si,17
No,5.42281989,54228.1988881,No,No,"1,2",Recuperación,No,Botadero Municipal,Piura,Colan,494889.0,1170,Municipalidad distrital de El Arenal,"Municipalidad distrital de El Arenal, Municipalidad distrital de La Huaca",9456654.0,1277.69862172,Paita,Si,17
Si,0.56684453,5668.44532055,No,No,1,Recuperación,No,Botadero Municipal,Piura,Amotape,497682.0,1211,Municipalidad distrital de Amotape,Municipalidad distrital de Amotape,9466026.0,303.15781131,Paita,Si,17
Si,0.52999169,5299.91685275,No,Si,3,Recuperación,No,Botadero Municipal,Piura,La Huaca,507248.0,1335,Municipalidad distrital de La Huaca,Municipalidad distrital de Colán,9455243.0,386.64118057,Paita,Si,17
No,0.42,4200.0,No,No,1,Recuperación,No,Botadero del Centro Poblado de La Islilla,Piura,Paita,479559.0,1734,MUNICIPALIDAD DEL C.P LA ISLILLA,Municipalidad Delegada del Centro Poblado de la Islilla,9425027.0,400.0,Paita,Si,17
No,0.21,2100.0,No,No,1,Recuperación,No,Botadero del Centro Poblado de La Tortuga,Piura,Paita,484211.0,1735,MUNICIPALIDAD DEL CENTRO POBLADO LA CALETA LA TORTUGA,Municipalidad Delegada del Centro Poblado de La Tortuga,9419117.0,300.0,Paita,Si,17
Si,0.21278546,2127.8545563,No,No,"2,7",Recuperación,No,Botadero Sinchao Grande,Piura,La Arena,535328.0,297,Municipalidad distrital de El Tallán,Municipalidad distrital de El Tallán,9402687.0,191.26195107,Piura,Si,17
No,0.25537585,2553.75846455,No,No,"10,79",Recuperación,No,Botadero S/N,Piura,Cura Mori,538942.0,298,Municipalidad distrital de Cura Mori,Municipalidad distrital de Cura Mori,9411665.0,192.32085442,Piura,Si,17
Si,2.00386869,20038.6868852,No,No,29,Recuperación,Si,Botadero S/N,Piura,Tambo Grande,571732.0,488,Municipalidad distrital de Tambogrande,Municipalidad distrital de Tambogrande,9455950.0,623.6429277,Piura,Si,17
Si,0.618651,6186.505979,No,Si,No Precisa,Recuperación,Si,Botadero del Centro Poblado de Malingas,Piura,Tambo Grande,582433.0,757,Municipalidad Distrital de Tambo Grande,Municipalidad del Centro Poblado de Malingas,9452867.0,336.541907,Piura,Si,17
Si,1.678609,16786.086666,Si,Si,3,Recuperación,Si,Botadero Loma de los Zorros,Piura,Catacaos,534607.0,1029,Municipalidad distrital de Catacaos,Municipalidad distrital de Catacaos,9417112.0,777.641185,Piura,Si,17
No,2.189128,21891.276608,No,No,2,Recuperación,No,Botadero Sector Panamericana,Piura,El Tallan,545348.0,1030,Municipalidad distrital de El Tallan,Municipalidad distrital de El Tallan,9399790.0,666.490805,Piura,Si,17
No,0.50815306,5081.53056253,No,No,"15,77",Recuperación,No,Botadero Municipal,Piura,Las Lomas,584795.0,1074,Municipalidad distrital de Las Lomas,Municipalidad distrital de Las Lomas,9486968.0,308.20136846,Piura,Si,17
Si,64.53448334,645344.833357,No,Si,420,Recuperación,No,Botadero Municipal,Piura,Castilla,548857.0,1134,Municipalidad provincial de Piura,"Municipalidad provincial de Piura, Municipalidad distrital de Catacaos, Municipalidad distrital de Castilla, Municipalidad distrital de Veintiseis de Octubre",9427827.0,3239.44546961,Piura,Si,17
Si,20.90106427,209010.642709,No,No,"37,5",Recuperación,No,Botadero S/N,Piura,La Unión,523457.0,1212,Municipalidad distrital de La Unión,"Municipalidad distrital de La Unión, Municipalidad distrital de Vice, Municipalidad distrital de Bellavista de La Unión",9403504.0,1926.04386043,Piura,Si,17
Si,0.89887823,8988.78230343,No,No,28,Recuperación,No,Botadero Municipal,Piura,La Arena,534314.0,1334,Municipalidad distrital de La Arena,Municipalidad distrital de La Arena,9408256.0,398.34109357,Piura,Si,17
Si,4.00647858,40064.7858123,No,No,"22,5",Recuperación,No,Botadero Municipal,Piura,La Unión,520164.0,1359,Municipalidad distrital de Vice,"Municipalidad distrital de La Unión, Municipalidad distrital de Vice, Municipalidad distrital de Bellavista de La Unión, Municipalidad distrital de Rinconada Llicuar",9402973.0,960.31736037,Piura,Si,17
No,1.61877605,16187.7604648,No,No,15,Recuperación,No,Botadero S/N,Piura,La Unión,523047.0,1552,Municipalidad distrital de Bellavista de La Unión,"Municipalidad distrital de Vice, Municipalidad distrital de Bellavista de La Unión, Municipalidad distrital de Rinconada Llicuar",9405886.0,486.020738,Piura,Si,17
Si,0.26064495,2606.44945073,No,No,"1,5",Recuperación,No,Botadero Municipal,Piura,Cristo Nos Valga,532121.0,712,Municipalidad distrital de Cristo Nos Valga,"Municipalidad distrital de Cristo Nos Valga, Municipalidad distrital de Bernal",9394149.0,190.08205726,Sechura,Si,17
Si,55.338233,553382.326827,No,No,25,Recuperación,No,Botadero Municipal Sector La Antena,Piura,Vice,519106.0,1027,Municipalidad provincial de Sechura,Municipalidad provincial de Sechura,9393066.0,3703.429215,Sechura,Si,17
Si,7.9050598,79050.5979552,Si,Si,50,Recuperación,No,Botadero Municipal,Piura,Sechura,518380.0,1135,Municipalidad provincial de Sechura,Municipalidad provincial de Sechura,9385538.0,1302.7462389,Sechura,Si,17
Si,0.1467982,1467.98204685,No,Si,3,Recuperación,No,Botadero Municipal,Piura,Cristo Nos Valga,531983.0,1427,Municipalidad distrital de Bernal,Municipalidad distrital de Bernal,9393974.0,157.47149527,Sechura,Si,17
Si,25.0,25000.0,Si,No,10,Recuperación,No,Botadero de Residuos Sólidos de Parachique,Piura,Sechura,517375.0,1740,MUNICIPALIDAD DELEGADA DEL CENTRO POBLADO MENOR DE PARACHIQUE - LA BOCANA,Municipalidad Delegada de Parachique-La Bocana,9364674.0,0.0,Sechura,Si,17
Si,16.51829916,165182.991625,No,Si,100,Recuperación,Si,Botadero Municipal,Piura,Sullana,541132.0,296,Municipalidad provincial de Sullana,"Municipalidad provincial de Sullana, Municipalidad distrital de Bellavista",9459687.0,1719.58652003,Sullana,Si,17
Si,0.33648165,3364.81653852,No,No,5,Recuperación,No,Botadero Municipal,Piura,Marcavelica,532363.0,450,Municipalidad distrital de Marcavelica,Municipalidad distrital de Marcavelica,9462023.0,229.98985685,Sullana,Si,17
Si,1.95149302,19514.9301923,No,No,"11,4",Recuperación,No,Botadero Municipal,Piura,Querecotillo,540402.0,731,Municipalidad distrital de Querecotillo,"Municipalidad distrital de Querecotillo, Municipalidad distrital de Salitral",9471323.0,719.49922,Sullana,Si,17
Si,1.91933191,19193.3190852,No,No,35,Recuperación,No,Botadero Municipal,Piura,Ignacio Escudero,513294.0,836,Municipalidad distrital de Ignacio Escudero,Municipalidad distrital de Ignacio Escudero,9466290.0,880.70585702,Sullana,Si,17
No,0.87010983,8701.09829936,No,No,3,Recuperación,No,Botadero Salitral,Piura,Marcavelica,531370.0,837,Municipalidad distrital de Salitral,Municipalidad distrital de Salitral,9466528.0,391.61917935,Sullana,Si,17
No,0.89001048,8900.10476288,No,No,11,Recuperación,No,Botadero Municipal,Piura,Querecotillo,548962.0,1316,Municipalidad distrital de Lancones,Municipalidad distrital de Lancones,9487568.0,360.44634682,Sullana,Si,17
Si,0.97259903,9725.99031448,No,No,4,Recuperación,No,Botadero Municipal,Piura,Miguel Checa,522288.0,1426,Municipalidad distrital de Miguel Checa,Municipalidad distrital de Miguel Checa,9457420.0,390.86474149,Sullana,Si,17
Si,2.0,20000.0,Si,No,12,Recuperación,No,Botadero Zona Industrial I,Piura,Sullana,536296.0,1733,MUNICIPALIDAD PROVINCIAL DE SULLANA,Municipalidad Provincial de Sullana,9456659.0,578.0,Sullana,Si,17
Si,3.33,33300.0,No,No,0.5,Recuperación,No,Botadero Monterón,Piura,Marcavelica,522907.0,1737,MUNICIPALIDAD DISTRITAL DE MARCAVELICA,Municipalidad Distrital de Marcavelica,9462187.0,1980.0,Sullana,Si,17
Si,1.4,14000.0,No,No,No precisa,Recuperación,No,Botadero Salitral 2,Piura,Salitral,533747.0,1738,MUNICIPALIDAD DISTRITAL DE SALITRAL,Municipalidad Distrital de Salitral,9466160.0,655.0,Sullana,Si,17
Si,1.36658061,13665.8061092,Si,Si,4,Recuperación,No,Botadero Municipal,Piura,La Brea,467376.0,1073,Municipalidad distrital de La Brea,Municipalidad distrital de La Brea - Negritos,9487683.0,564.59585128,Talara,Si,17
Si,0.53818646,5381.86458107,No,No,"0,5",Recuperación,No,Botadero Municipal,Piura,Lobitos,470424.0,1126,Municipalidad distrital de Lobitos,Municipalidad distrital de Lobitos,9509154.0,294.21051051,Talara,Si,17
Si,0.92345458,9234.54583653,No,No,21,Recuperación,No,Botadero Municipal,Piura,Los Organos,487707.0,1127,Municipalidad distrital de Los Órganos,Municipalidad distrital de Los Órganos,9538788.0,369.89294159,Talara,Si,17
Si,1.3455191,13455.1910347,No,No,8,Recuperación,No,Botadero Municipal,Piura,Mancora,492651.0,1128,Municipalidad distrital de Mancora,Municipalidad distrital de Mancora,9543177.0,527.3177497,Talara,Si,17
Si,1.65155845,16515.5845049,No,Si,30,Recuperación,No,Botadero Municipal,Piura,Pariñas,470910.0,1136,Municipalidad provincial de Talara,Municipalidad provincial de Talara,9497025.0,511.29509469,Talara,Si,17
Si,2.19618811,21961.8810815,No,No,4,Recuperación,No,Botadero Municipal,Piura,El Alto,477780.0,1210,Municipalidad distrital de El Alto,Municipalidad distrital de El Alto,9530944.0,719.43590952,Talara,Si,17
Si,1.16,11600.0,Si,No,4.9,Recuperación,No,Botadero El Acholado,Piura,La Brea,471779.0,1736,MUNICIPALIDAD DISTRITAL DE LA BREA,Municipalidad Distrital de la Brea,9487534.0,441.0,Talara,Si,17
No,0.41268772,4126.8772136,No,No,"1,2",Recuperación,No,Botadero Pampa Pajonal de San José,Puno,San José,375606.0,334,Municipalidad distrital de San José,Municipalidad distrital de San José,8375196.0,285.85366344,Azángaro,No,19
Si,0.85906945,8590.69454,No,No,No Precisa,Recuperación,No,Botadero Osocco,Puno,José Domingo Choquehuanca,357030.0,345,Municipalidad distrital de José Domingo Choquehuanca,Municipalidad distrital de José Domingo Choquehuanca,8338273.0,392.68698757,Azángaro,No,19
No,0.05130035,513.00350253,Si,No,"0,02",Recuperación,No,Botadero C.C. Primer Orurillo,Puno,San Juan de Salinas,381438.0,610,Municipalidad distrital de San Juan de Salinas,Municipalidad distrital de San Juan de Salinas,8342772.0,95.93220698,Azángaro,No,19
No,0.49421951,4942.19506518,No,No,No Precisa,Recuperación,No,Botadero Comunidad de Yanico Cutiri,Puno,Arapa,376793.0,1056,Municipalidad distrital de Arapa,Municipalidad distrital de Arapa,8327643.0,318.01430422,Azángaro,No,19
No,2.25851756,22585.175579,No,No,15,Recuperación,No,Botadero Huayrapata Cruz Cunca,Puno,Azángaro,373236.0,1213,Municipalidad provincial de Azángaro,Municipalidad provincial de Azángaro,8350263.0,584.66240594,Azángaro,No,19
No,0.46409845,4640.98447997,No,No,"0,114",Recuperación,No,Botadero C.C. Huayrapata,Puno,Potoni,378658.0,1223,Municipalidad distrital de Potoni,Municipalidad distrital de Potoni,8409336.0,302.80874996,Azángaro,No,19
No,2.69830636,26983.0635582,No,No,"0,1",Recuperación,No,Botadero Surajachi,Puno,Saman,389543.0,1299,Municipalidad distrital de Samán,Municipalidad distrital de Samán,8306882.0,854.15703441,Azángaro,No,19
No,0.04241558,424.15584313,No,No,No Precisa,Recuperación,No,Botadero salida a la Comunidad Collana,Puno,Achaya,375226.0,1301,Municipalidad distrital de Achaya,Municipalidad distrital de Achaya,8309999.0,83.17065186,Azángaro,No,19
No,0.62718315,6271.83145197,No,No,"0,02",Recuperación,No,Botadero C.C. Pilhuani,Puno,Caminaca,384551.0,1306,Municipalidad distrital de Caminaca,Municipalidad distrital de Caminaca,8306102.0,373.31596454,Azángaro,No,19
